data_id,Date,calendar_enabled,remote_start_enabled,vehicle_id,display_name,color,backseat_token,notifications_enabled,vin,backseat_token_updated_at,id,tokens,id_s,state,user_charge_enable_request,time_to_full_charge,charge_current_request,charge_enable_request,charge_to_max_range,charger_phases,battery_heater_on,managed_charging_start_time,battery_range,charger_power,charge_limit_soc,charger_pilot_current,charge_port_latch,battery_current,charger_actual_current,scheduled_charging_pending,fast_charger_type,usable_battery_level,motorized_charge_port,charge_limit_soc_std,not_enough_power_to_heat,battery_level,charge_energy_added,charge_port_door_open,max_range_charge_counter,charge_limit_soc_max,ideal_battery_range,managed_charging_active,charging_state,fast_charger_present,trip_charging,managed_charging_user_canceled,scheduled_charging_start_time,est_battery_range,charge_rate,charger_voltage,charge_current_request_max,eu_vehicle,charge_miles_added_ideal,charge_limit_soc_min,charge_miles_added_rated,inside_temp,longitude,heading,gps_as_of,latitude,speed,shift_state,seat_heater_rear_right,seat_heater_rear_left_back,seat_heater_left,passenger_temp_setting,is_auto_conditioning_on,driver_temp_setting,outside_temp,seat_heater_rear_center,is_rear_defroster_on,seat_heater_rear_right_back,smart_preconditioning,seat_heater_right,fan_status,is_front_defroster_on,seat_heater_rear_left,gui_charge_rate_units,gui_24_hour_time,gui_temperature_units,gui_range_display,gui_distance_units,sun_roof_installed,rhd,remote_start_supported,homelink_nearby,parsed_calendar_supported,spoiler_type,ft,odometer,remote_start,pr,has_spoiler,roof_color,perf_config,valet_mode,calendar_supported,pf,sun_roof_percent_open,third_row_seats,seat_type,api_version,rear_seat_heaters,rt,exterior_color,df,autopark_state,sun_roof_state,notifications_supported,vehicle_name,dr,autopark_style,car_type,wheel_type,locked,center_display_state,last_autopark_error,car_version,dark_rims,autopark_state_v2,inside_tempF,driver_temp_settingF,outside_tempF,odometerF,idleNumber,sleepNumber,driveNumber,chargeNumber,polling,idleTime,running,rerunning,maxRange,left_temp_direction,max_avail_temp,is_climate_on,right_temp_direction,min_avail_temp,rear_seat_type,power,steering_wheel_heater,wiper_blade_heater,side_mirror_heaters,elevation
49,"2024-01-21 10:35:59",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,239.17,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,239.17,,Disconnected,0,,,,152.82,0.0,2,16,1,128.5,,128.5,5.0,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,2.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,41,,36,,2,0,0,0,,21,0,0,0,,,0,,,0,0,0,0,0,
50,"2024-01-21 10:36:59",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,239.17,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,239.17,,Disconnected,0,,,,152.82,0.0,2,16,1,128.5,,128.5,5.0,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,2.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,41,,36,,2,0,0,0,,22,0,0,0,,,0,,,0,0,0,0,0,
51,"2024-01-21 10:38:02",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,239.17,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,239.17,,Disconnected,0,,,,152.82,0.0,2,16,1,128.5,,128.5,5.1,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,2.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,41,,36,,2,0,0,0,,23,0,0,0,,,0,,,0,0,0,0,0,
52,"2024-01-21 10:39:00",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,239.17,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,239.17,,Disconnected,0,,,,152.82,0.0,2,16,1,128.5,,128.5,5.2,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,2.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,41,,36,,2,0,0,0,,24,0,0,0,,,0,,,0,0,0,0,0,
53,"2024-01-21 10:40:00",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,239.17,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,239.17,,Disconnected,0,,,,152.82,0.0,2,16,1,128.5,,128.5,5.2,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,41,,37,,2,0,0,0,,25,0,0,0,,,0,,,0,0,0,0,0,
54,"2024-01-21 10:40:59",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,239.17,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,239.17,,Disconnected,0,,,,152.82,0.0,2,16,1,128.5,,128.5,5.3,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,41,,37,,2,0,0,0,,26,0,0,0,,,0,,,0,0,0,0,0,
55,"2024-01-21 10:42:00",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,239.17,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,239.17,,Disconnected,0,,,,152.82,0.0,2,16,1,128.5,,128.5,5.4,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,41,,37,,2,0,0,0,,27,0,0,0,,,0,,,0,0,0,0,0,
56,"2024-01-21 10:43:01",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,239.17,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,239.17,,Disconnected,0,,,,152.82,0.0,2,16,1,128.5,,128.5,5.4,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,41,,37,,2,0,0,0,,28,0,0,0,,,0,,,0,0,0,0,0,
57,"2024-01-21 10:44:01",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,239.17,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,239.17,,Disconnected,0,,,,152.82,0.0,2,16,1,128.5,,128.5,5.5,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,41,,37,,2,0,0,0,,29,0,0,0,,,0,,,0,0,0,0,0,
58,"2024-01-21 10:45:01",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,239.17,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,239.17,,Disconnected,0,,,,152.82,0.0,2,16,1,128.5,,128.5,5.6,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,42,,37,,2,0,0,0,,30,0,0,0,,,0,,,0,0,0,0,0,
59,"2024-01-21 10:46:01",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,239.17,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,239.17,,Disconnected,0,,,,152.82,0.0,2,16,1,128.5,,128.5,5.7,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,42,,37,,2,0,0,0,False,-15,0,0,0,,,0,,,0,0,0,0,0,
60,"2024-01-21 10:47:01",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,False,-14,0,0,0,,,,,,,,,,,
61,"2024-01-21 10:48:03",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,False,-13,0,0,0,,,,,,,,,,,
62,"2024-01-21 10:49:02",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,False,-12,0,0,0,,,,,,,,,,,
63,"2024-01-21 10:50:02",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,False,-11,0,0,0,,,,,,,,,,,
64,"2024-01-21 10:51:00",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,False,-10,0,0,0,,,,,,,,,,,
65,"2024-01-21 10:52:02",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,False,-9,0,0,0,,,,,,,,,,,
66,"2024-01-21 10:53:02",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,False,-8,0,0,0,,,,,,,,,,,
67,"2024-01-21 10:53:59",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,False,-7,0,0,0,,,,,,,,,,,
68,"2024-01-21 10:55:01",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,False,-6,0,0,0,,,,,,,,,,,
69,"2024-01-21 10:56:03",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,False,-5,0,0,0,,,,,,,,,,,
70,"2024-01-21 10:57:01",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,False,-4,0,0,0,,,,,,,,,,,
71,"2024-01-21 10:58:00",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,False,-3,0,0,0,,,,,,,,,,,
72,"2024-01-21 10:59:02",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,False,-2,0,0,0,,,,,,,,,,,
73,"2024-01-21 10:59:58",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,False,-1,0,0,0,,,,,,,,,,,
74,"2024-01-21 11:01:02",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,True,0,0,0,0,,,,,,,,,,,
75,"2024-01-21 11:02:03",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,239.17,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,239.17,,Disconnected,0,,,,152.82,0.0,2,16,1,128.5,,128.5,6.3,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,43,,37,,2,0,0,0,,1,0,0,0,,,0,,,0,0,0,0,0,
76,"2024-01-21 11:03:00",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,239.17,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,239.17,,Disconnected,0,,,,152.82,0.0,2,16,1,128.5,,128.5,6.3,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,43,,37,,2,0,0,0,,2,0,0,0,,,0,,,0,0,0,0,0,
77,"2024-01-21 11:04:01",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,238.6,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,238.6,,Disconnected,0,,,,152.45,0.0,2,16,1,128.5,,128.5,6.2,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,43,,37,,2,0,0,0,,3,0,0,0,,,0,,,0,0,0,0,0,
78,"2024-01-21 11:05:05",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,238.6,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,238.6,,Disconnected,0,,,,152.45,0.0,2,16,1,128.5,,128.5,6.2,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,43,,37,,2,0,0,0,,4,0,0,0,,,0,,,0,0,0,0,0,
79,"2024-01-21 11:06:02",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,238.6,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,238.6,,Disconnected,0,,,,152.45,0.0,2,16,1,128.5,,128.5,6.2,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,43,,37,,2,0,0,0,,5,0,0,0,,,0,,,0,0,0,0,0,
80,"2024-01-21 11:06:59",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,238.6,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,238.6,,Disconnected,0,,,,152.45,0.0,2,16,1,128.5,,128.5,6.2,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,43,,37,,2,0,0,0,,6,0,0,0,,,0,,,0,0,0,0,0,
81,"2024-01-21 11:07:58",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,238.6,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,238.6,,Disconnected,0,,,,152.45,0.0,2,16,1,128.5,,128.5,6.3,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,43,,37,,2,0,0,0,,7,0,0,0,,,0,,,0,0,0,0,0,
82,"2024-01-21 11:08:58",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,238.6,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,238.6,,Disconnected,0,,,,152.45,0.0,2,16,1,128.5,,128.5,6.3,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,43,,37,,2,0,0,0,,8,0,0,0,,,0,,,0,0,0,0,0,
83,"2024-01-21 11:10:00",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,238.6,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,238.6,,Disconnected,0,,,,152.45,0.0,2,16,1,128.5,,128.5,6.4,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,43,,37,,2,0,0,0,,9,0,0,0,,,0,,,0,0,0,0,0,
84,"2024-01-21 11:11:03",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,238.6,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,238.6,,Disconnected,0,,,,152.45,0.0,2,16,1,128.5,,128.5,6.5,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,43,,37,,2,0,0,0,,10,0,0,0,,,0,,,0,0,0,0,0,
85,"2024-01-21 11:11:59",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,238.6,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,238.6,,Disconnected,0,,,,152.45,0.0,2,16,1,128.5,,128.5,6.5,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,43,,37,,2,0,0,0,,11,0,0,0,,,0,,,0,0,0,0,0,
86,"2024-01-21 11:13:00",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,238.6,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,238.6,,Disconnected,0,,,,152.45,0.0,2,16,1,128.5,,128.5,6.6,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,43,,37,,2,0,0,0,,12,0,0,0,,,0,,,0,0,0,0,0,
87,"2024-01-21 11:14:04",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,238.6,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,238.6,,Disconnected,0,,,,152.45,0.0,2,16,1,128.5,,128.5,6.7,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,3.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,44,,37,,2,0,0,0,,13,0,0,0,,,0,,,0,0,0,0,0,
88,"2024-01-21 11:15:00",,,,,,,,,,,,,asleep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,0,,0,0,0,0,,,,,,,,,,,
89,"2024-01-21 12:09:59",,,,,,,,,,,,,asleep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,,0,0,0,0,,,,,,,,,,,
90,"2024-01-21 12:11:03",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,238.6,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,238.6,,Disconnected,0,,,,152.45,0.0,2,16,1,128.5,,128.5,10.0,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,5.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,50,,41,,3,3,0,0,,0,0,0,0,,,0,,,0,0,0,0,0,
91,"2024-01-21 12:12:00",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,238.6,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,238.6,,Disconnected,0,,,,152.45,0.0,2,16,1,128.5,,128.5,10.0,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,5.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,50,,41,,3,0,0,0,,1,0,0,0,,,0,,,0,0,0,0,0,
92,"2024-01-21 12:13:00",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,238.6,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,238.6,,Disconnected,0,,,,152.45,0.0,2,16,1,128.5,,128.5,10.1,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,5.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,50,,41,,3,0,0,0,,2,0,0,0,,,0,,,0,0,0,0,0,
93,"2024-01-21 12:14:00",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,238.6,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,238.6,,Disconnected,0,,,,152.45,0.0,2,16,1,128.5,,128.5,10.2,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,5.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,50,,41,,3,0,0,0,,3,0,0,0,,,0,,,0,0,0,0,0,
94,"2024-01-21 12:15:00",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,238.6,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,238.6,,Disconnected,0,,,,152.45,0.0,2,16,1,128.5,,128.5,9.0,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,5.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,48,,41,,3,0,0,0,,4,0,0,0,,,0,,,0,0,0,0,0,
95,"2024-01-21 12:16:01",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,238.6,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,238.6,,Disconnected,0,,,,152.45,0.0,2,16,1,128.5,,128.5,8.1,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,5.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,46,,41,,3,0,0,0,,5,0,0,0,,,0,,,0,0,0,0,0,
96,"2024-01-21 12:17:01",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,238.6,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,238.6,,Disconnected,0,,,,152.45,0.0,2,16,1,128.5,,128.5,7.9,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,5.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,46,,41,,3,0,0,0,,6,0,0,0,,,0,,,0,0,0,0,0,
97,"2024-01-21 12:18:02",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,238.6,0,80,16,Engaged,,0,0,,73,,,,74,28.27,0,,,238.6,,Disconnected,0,,,,152.45,0.0,2,16,1,128.5,,128.5,7.9,1.814805,,,47.8918,,,0,,0,18.5,0,18.5,5.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41752.71489,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,46,,41,,3,0,0,0,,7,0,0,0,,,0,,,0,0,0,0,0,
